source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.858395913223821,0.49143058774325443,0.06316496205385783,0.3669653254805666,True
hpo_round_1,0.9318471614804962,0.5363163764326371,0.07036416622313553,0.3955307850478591,False
hpo_round_2,0.3975021273344592,0.31595541714859643,0.046791476792737714,0.08154671018586279,False
hpo_round_3,0.39073259166221447,0.3120454321212005,0.050728377273661154,0.07868715954101396,False
