fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.8604133011183592,0.5236188891523296,0.37899188175168874,0.5074049416259754,0.2895572954864383,0.44177035683419086
2,0.8561337253514416,0.5460203238362138,0.36825977744194593,0.647689076987991,0.28435599165049275,0.5114258254550271
3,0.8627789744282527,0.528483226685208,0.35179696519598463,0.7161239368219242,0.2815940768197139,0.5586499972746366
4,0.8473043448469944,0.488222233156836,0.366871928234267,0.7700872750427978,0.2928265813272952,0.6037780723787043
5,0.8653492203740567,0.37080826588568483,0.3560717222273399,0.7620428727272942,0.28166904118712044,0.5079611603595114
