source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.6369925705781185,0.412401428710932,0.15054505347844735,0.22459114186718654,False
hpo_round_1,0.5176050954745665,0.38491185713558407,0.1042956189937921,0.1326932383389824,True
hpo_round_2,0.6105858416505515,0.4135888728793976,0.14304349586988846,0.1969969687711539,False
hpo_round_3,0.6105858416505515,0.4135888728793976,0.14304349586988846,0.1969969687711539,False
