compound_id,split,leverage,standardized_residual,h_star,applicability_domain,in_domain
compound_79,train,0.02780483828029843,-1.2993883542550715,0.09803921568627451,in_domain,True
compound_67,train,0.030867970589753407,-1.4456860577584696,0.09803921568627451,in_domain,True
compound_38,train,0.027392273483704876,-1.130875716458755,0.09803921568627451,in_domain,True
compound_20,train,0.025041645877402798,-1.059893608626923,0.09803921568627451,in_domain,True
compound_2,train,0.024340613412880865,-1.081477474389586,0.09803921568627451,in_domain,True
compound_80,train,0.04614980890850977,-0.43419527697316834,0.09803921568627451,in_domain,True
compound_50,train,0.05923682539515181,-0.6350653991247668,0.09803921568627451,in_domain,True
compound_137,train,0.06935228969003007,-1.117495894888041,0.09803921568627451,in_domain,True
compound_63,train,0.027790258713043837,-1.3754029564240404,0.09803921568627451,in_domain,True
compound_7,train,0.0316011462783659,-2.0027096863013476,0.09803921568627451,in_domain,True
compound_76,train,0.016088130245476794,-1.0988164660105948,0.09803921568627451,in_domain,True
compound_31,train,0.031413853792650145,-0.8200591255116313,0.09803921568627451,in_domain,True
compound_101,train,0.027094923355716158,-0.7561512611294652,0.09803921568627451,in_domain,True
compound_18,train,0.08578561387589702,-0.7117901180483499,0.09803921568627451,in_domain,True
compound_121,train,0.05531627791209325,-0.7239343389310992,0.09803921568627451,in_domain,True
compound_128,train,0.03575288502476841,-0.5442245258656901,0.09803921568627451,in_domain,True
compound_10,train,0.03576433353512369,-0.4608144599522724,0.09803921568627451,in_domain,True
compound_72,train,0.025557980659534883,-1.2851415851065089,0.09803921568627451,in_domain,True
compound_14,train,0.02541684974690582,-1.0734523644474936,0.09803921568627451,in_domain,True
compound_51,train,0.059658554039576164,-0.2864034191710765,0.09803921568627451,in_domain,True
compound_59,train,0.03243226012197069,-1.0699898804690038,0.09803921568627451,in_domain,True
compound_77,train,0.021553556863103326,-1.3762549535297124,0.09803921568627451,in_domain,True
compound_47,train,0.01652237854070971,-1.0186018159786692,0.09803921568627451,in_domain,True
compound_160,train,0.02592478359626248,-0.5489799155847397,0.09803921568627451,in_domain,True
compound_183,train,0.0346683199680078,-0.7608855671033664,0.09803921568627451,in_domain,True
compound_48,train,0.05107289017095204,-0.31084947019799036,0.09803921568627451,in_domain,True
compound_127,train,0.024279748042450477,-0.7454164093282469,0.09803921568627451,in_domain,True
compound_168,train,0.04188291247395866,-0.9473087030929737,0.09803921568627451,in_domain,True
compound_9,train,0.034456675223254345,-0.15453613670752314,0.09803921568627451,in_domain,True
compound_118,train,0.025163188651183315,-0.3153002099965006,0.09803921568627451,in_domain,True
compound_75,train,0.022329077607418257,-0.7959644618131075,0.09803921568627451,in_domain,True
compound_35,train,0.018579236211541592,-0.5005583841519682,0.09803921568627451,in_domain,True
compound_133,train,0.22816297047397932,-0.2866003197134737,0.09803921568627451,high_leverage,False
compound_139,train,0.10420499284939665,-0.2861592362553985,0.09803921568627451,high_leverage,False
compound_15,train,0.02636048006836097,-0.2821715122433917,0.09803921568627451,in_domain,True
compound_4,train,0.02668968384065795,-0.2867973610439994,0.09803921568627451,in_domain,True
compound_26,train,0.02816905141371687,-0.1490775115235799,0.09803921568627451,in_domain,True
compound_113,train,0.017665416546501403,-0.4225064585076251,0.09803921568627451,in_domain,True
compound_174,train,0.024020579079836738,-0.9560266302972417,0.09803921568627451,in_domain,True
compound_135,train,0.017480571019941375,-0.5020663177221621,0.09803921568627451,in_domain,True
compound_83,train,0.030496854421148176,-0.1411762658219528,0.09803921568627451,in_domain,True
compound_70,train,0.0608299318570185,-0.28666230163018597,0.09803921568627451,in_domain,True
compound_33,train,0.011903486366530842,-0.665099176542867,0.09803921568627451,in_domain,True
compound_99,train,0.027074501776362465,-0.1853211085845913,0.09803921568627451,in_domain,True
compound_84,train,0.01569694136152775,-0.5292917030367829,0.09803921568627451,in_domain,True
compound_19,train,0.03468498298388766,0.1529122166995504,0.09803921568627451,in_domain,True
compound_180,train,0.034742340572943495,-1.1243005925988294,0.09803921568627451,in_domain,True
compound_90,train,0.049706629199899155,-0.07465946350402648,0.09803921568627451,in_domain,True
compound_112,train,0.012412241351303557,-0.33972431808411124,0.09803921568627451,in_domain,True
compound_37,train,0.06045326309577201,0.13240805230940444,0.09803921568627451,in_domain,True
compound_36,train,0.10496308680328899,-0.2865639276619328,0.09803921568627451,high_leverage,False
compound_161,train,0.028678033732010937,0.15416114176517634,0.09803921568627451,in_domain,True
compound_89,train,0.043958988186080905,-0.4439820908544764,0.09803921568627451,in_domain,True
compound_125,train,0.022317432328808492,-0.31372068563348976,0.09803921568627451,in_domain,True
compound_54,train,0.036534202701354865,-0.12950038163807515,0.09803921568627451,in_domain,True
compound_176,train,0.05357097202791071,-0.35368546063193235,0.09803921568627451,in_domain,True
compound_177,train,0.06340311936337703,-0.056816713485436245,0.09803921568627451,in_domain,True
compound_95,train,0.01581369503383266,-0.056613217029399955,0.09803921568627451,in_domain,True
compound_116,train,0.024630903817793308,0.12144857065878506,0.09803921568627451,in_domain,True
compound_164,train,0.015682477958282415,-0.03154202567125237,0.09803921568627451,in_domain,True
compound_126,train,0.02235150257396852,-0.0235107058400525,0.09803921568627451,in_domain,True
compound_0,train,0.056220403288879825,-0.04669432419334347,0.09803921568627451,in_domain,True
compound_32,train,0.029353300148541567,0.38070524003810535,0.09803921568627451,in_domain,True
compound_88,train,0.026273135773008893,0.14171173915375723,0.09803921568627451,in_domain,True
compound_110,train,0.012938733070371565,-0.061488839994905356,0.09803921568627451,in_domain,True
compound_165,train,0.03659752455661731,-0.28662057544077085,0.09803921568627451,in_domain,True
compound_8,train,0.01613849801890552,-0.09720528227496558,0.09803921568627451,in_domain,True
compound_58,train,0.01407514266135871,-0.33852120106167743,0.09803921568627451,in_domain,True
compound_122,train,0.019523238577981175,0.011030214175261961,0.09803921568627451,in_domain,True
compound_96,train,0.016544023074958347,0.19079055669365638,0.09803921568627451,in_domain,True
compound_13,train,0.022333927040036967,-0.02775909532500162,0.09803921568627451,in_domain,True
compound_78,train,0.02432013573601484,-0.18937263986008437,0.09803921568627451,in_domain,True
compound_23,train,0.019982564869627645,-0.28383080198083305,0.09803921568627451,in_domain,True
compound_16,train,0.02779459973556802,0.5282589390898154,0.09803921568627451,in_domain,True
compound_102,train,0.04391892160933671,-0.6210775907159005,0.09803921568627451,in_domain,True
compound_28,train,0.04339794317088882,-0.6693425132720063,0.09803921568627451,in_domain,True
compound_173,train,0.02916522171652557,-0.14493620689100192,0.09803921568627451,in_domain,True
compound_74,train,0.02180514091160536,-0.21292544065705418,0.09803921568627451,in_domain,True
compound_132,train,0.0417981692583426,-0.8051343299462944,0.09803921568627451,in_domain,True
compound_162,train,0.019360105863069646,-0.1322088147817406,0.09803921568627451,in_domain,True
compound_3,train,0.011166291737878128,0.09728326997196457,0.09803921568627451,in_domain,True
compound_138,train,0.06244670157231255,-0.04600487865256041,0.09803921568627451,in_domain,True
compound_178,train,0.028649245675121573,-0.1522899754248075,0.09803921568627451,in_domain,True
compound_55,train,0.011680536349266647,0.19492829135105316,0.09803921568627451,in_domain,True
compound_111,train,0.023880437114849905,0.7262890662403849,0.09803921568627451,in_domain,True
compound_134,train,0.030852752034336114,0.7186817959396634,0.09803921568627451,in_domain,True
compound_86,train,0.019190201572559306,-0.06836971346489881,0.09803921568627451,in_domain,True
compound_114,train,0.021019779917776045,0.0679145514692722,0.09803921568627451,in_domain,True
compound_100,train,0.014814062166860228,0.3378164423489339,0.09803921568627451,in_domain,True
compound_109,train,0.03249492199984121,0.001506236993658149,0.09803921568627451,in_domain,True
compound_115,train,0.016409745933856856,0.3692858095675194,0.09803921568627451,in_domain,True
compound_60,train,0.01673984352886669,0.31401987515850965,0.09803921568627451,in_domain,True
compound_57,train,0.05689481444009686,0.28631926321713236,0.09803921568627451,in_domain,True
compound_93,train,0.024924387583165244,0.693612076347618,0.09803921568627451,in_domain,True
