source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.9825944625836692,0.48500295640682933,0.08393049182368727,0.4975915061768399,True
hpo_round_1,0.6725782818337447,0.4151357511399283,0.05550807233112525,0.2574425306938164,False
hpo_round_2,0.6725782818337447,0.4151357511399283,0.0555080723311252,0.2574425306938164,False
hpo_round_3,0.6719259260626288,0.41604167700784805,0.05538335304879687,0.25588424905478074,False
