n_features,mean_train_r2,mean_cv_r2,std_cv_r2,selected_features
1,0.7675792909293248,0.5858726333154549,0.25351870012815425,['RDKit_Chi4n']
2,0.9229794766804271,0.7125496143171915,0.09832964849957045,"['RDKit_Chi4n', 'RDKit_PEOE_VSA12']"
3,0.9746448760884124,0.756121305141847,0.09095369670373368,"['RDKit_Chi4n', 'RDKit_MaxPartialCharge', 'RDKit_PEOE_VSA12']"
4,0.970785130609511,0.7883336345692582,0.06547647036526032,"['RDKit_Chi4n', 'RDKit_MaxPartialCharge', 'RDKit_NumAmideBonds', 'RDKit_PEOE_VSA12']"
