fold,train_r2,val_r2,train_rmse,val_rmse,train_mae,val_mae
1,0.9382571950476961,0.1665071999999972,0.21801906453335726,0.7217568842761402,0.1698125000000011,0.4985000000000007
2,0.9414801353999643,0.215998348472339,0.19619585240264384,0.7703189274579707,0.13993750000000157,0.7237499999999999
3,0.9333502499999996,0.6625680751173754,0.22357842583755774,0.42388972622605237,0.16568750000000224,0.3239999999999985
4,0.9021688133673182,0.9164302521008421,0.25974819537390414,0.2842560465495824,0.19249999999999942,0.2699999999999976
5,0.9403459540272843,0.7095707792207817,0.2233301927639885,0.33438787358395483,0.15950000000000134,0.24274999999999802
