source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.9311204695684525,0.534214930982267,0.2931837388488725,0.3969055385861855,True
hpo_round_1,0.7496548494251034,0.46890532862679357,0.2801975835147478,0.28074952079830984,False
hpo_round_2,0.7246535807532828,0.4889083583748362,0.27654985580873437,0.23574522237844658,False
hpo_round_3,0.7246535807532828,0.4889083583748361,0.2765498558087343,0.2357452223784467,False
