source,mean_train_r2,mean_cv_r2,std_cv_r2,train_cv_r2_gap,selected
baseline,0.9001707800913741,0.4094664909136888,0.1327442890818392,0.49070428917768527,False
hpo_round_1,0.7434792213198927,0.3875990281813478,0.13979728142661335,0.35588019313854496,False
hpo_round_2,0.6959573255182375,0.38794502131745967,0.1499156005507957,0.30801230420077785,True
hpo_round_3,0.6793016235804522,0.3879584013427148,0.14805357635166322,0.2913432222377374,False
